entry,exit,dir,entry_px,exit_px,sl,tp,pnl_pips,r,reason
2026-02-19 08:45:00,2026-02-19 09:00:00,SHORT,1.18017,1.18066,1.18058,1.17893,-4.9,-1.19,sl
2026-02-19 18:45:00,2026-02-20 05:00:00,SHORT,1.17709,1.17511,1.17778,1.17503,19.8,2.88,tp
2026-02-20 10:00:00,2026-02-20 13:15:00,SHORT,1.17653,1.17712,1.17704,1.17499,-5.9,-1.16,sl
2026-02-23 06:15:00,2026-02-23 06:30:00,SHORT,1.18246,1.18307,1.18299,1.18088,-6.1,-1.15,sl
2026-02-23 15:00:00,2026-02-23 21:15:00,SHORT,1.18035,1.17864,1.18095,1.17856,17.1,2.87,tp
2026-02-24 09:30:00,2026-02-24 12:45:00,SHORT,1.17871,1.17729,1.17921,1.17721,14.2,2.84,tp
2026-02-24 16:45:00,2026-02-25 02:45:00,SHORT,1.17862,1.17929,1.17921,1.17686,-6.7,-1.14,sl
2026-02-25 15:15:00,2026-02-25 16:00:00,SHORT,1.17965,1.18027,1.18019,1.17802,-6.2,-1.15,sl
2026-02-25 19:00:00,2026-02-25 21:30:00,SHORT,1.1803,1.18091,1.18083,1.17871,-6.1,-1.15,sl
2026-02-26 06:15:00,2026-02-26 08:00:00,SHORT,1.18188,1.18087,1.18224,1.18079,10.1,2.78,tp
2026-02-26 13:15:00,2026-02-26 15:15:00,SHORT,1.18115,1.17996,1.18157,1.17988,11.9,2.81,tp
2026-02-27 07:45:00,2026-02-27 08:00:00,SHORT,1.18111,1.18163,1.18155,1.1798,-5.2,-1.18,sl
2026-02-27 14:45:00,2026-02-27 16:15:00,SHORT,1.18114,1.18182,1.18174,1.17935,-6.8,-1.13,sl
2026-03-02 06:45:00,2026-03-02 07:00:00,LONG,1.17324,1.17241,1.17249,1.17548,-8.3,-1.11,sl
2026-03-02 18:00:00,2026-03-03 05:15:00,SHORT,1.17053,1.16774,1.17149,1.16766,27.9,2.92,tp
2026-03-04 11:15:00,2026-03-05 03:15:00,SHORT,1.16433,1.16128,1.16537,1.1612,30.5,2.92,tp
2026-03-05 10:00:00,2026-03-05 15:15:00,SHORT,1.16208,1.15888,1.16317,1.1588,32.0,2.93,tp
2026-03-06 07:45:00,2026-03-06 09:00:00,SHORT,1.16127,1.15978,1.16179,1.1597,14.9,2.85,tp
2026-03-06 16:45:00,2026-03-06 18:15:00,SHORT,1.16069,1.16205,1.16197,1.15684,-13.6,-1.06,sl
