entry,exit,dir,entry_px,exit_px,sl,tp,pnl_pips,r,reason
2026-05-29 14:00:00,2026-05-29 15:00:00,SHORT,1.16457,1.16569,1.16561,1.16196,-11.2,-1.08,sl
2026-06-02 17:00:00,2026-06-03 12:00:00,SHORT,1.16266,1.15981,1.16364,1.15973,28.5,2.92,tp
2026-06-05 06:00:00,2026-06-05 07:00:00,SHORT,1.16137,1.1621,1.16202,1.15942,-7.3,-1.12,sl
2026-06-10 10:00:00,2026-06-10 13:00:00,SHORT,1.15561,1.1567,1.15662,1.15309,-10.9,-1.08,sl
2026-06-12 18:00:00,2026-06-14 21:00:00,SHORT,1.15727,1.15873,1.15865,1.15381,-14.6,-1.06,sl
2026-06-17 09:00:00,2026-06-17 18:00:00,SHORT,1.16002,1.15787,1.16076,1.15779,21.5,2.89,tp
2026-06-26 10:00:00,2026-06-26 12:00:00,SHORT,1.1405,1.1419,1.14182,1.13655,-14.0,-1.06,sl
2026-07-01 09:00:00,2026-07-01 13:00:00,SHORT,1.13938,1.14033,1.14025,1.13678,-9.5,-1.09,sl
2026-07-02 08:00:00,2026-07-02 09:00:00,SHORT,1.14059,1.14163,1.14155,1.13772,-10.4,-1.08,sl
2026-07-06 08:00:00,2026-07-06 09:00:00,LONG,1.14264,1.14181,1.14189,1.14451,-8.3,-1.11,sl
2026-07-13 09:00:00,2026-07-13 15:00:00,SHORT,1.14342,1.13963,1.14471,1.13955,37.9,2.94,tp
2026-07-14 12:00:00,2026-07-14 13:00:00,SHORT,1.14047,1.14164,1.14156,1.13719,-11.7,-1.07,sl
2026-07-20 05:00:00,2026-07-20 09:00:00,SHORT,1.14426,1.14275,1.14489,1.14267,15.1,2.37,tp
2026-07-23 05:00:00,2026-07-23 08:00:00,SHORT,1.14307,1.14165,1.14367,1.14157,14.2,2.37,tp
2026-07-30 15:00:00,2026-07-30 16:00:00,SHORT,1.15011,1.1518,1.15172,1.14528,-16.9,-1.05,sl
2026-07-31 09:00:00,2026-07-31 12:00:00,SHORT,1.15187,1.14838,1.15306,1.1483,34.9,2.93,tp
