datetime,open,high,low,close,volume
2022-03-25 13:00:00+00:00,1.10033,1.10186,1.09921,1.10115,12829.15
2022-03-25 14:00:00+00:00,1.10115,1.10243,1.10069,1.10177,12996.55
2022-03-25 15:00:00+00:00,1.10178,1.10216,1.0982,1.09822,19925.01
2022-03-25 16:00:00+00:00,1.09825,1.09916,1.09808,1.09877,12443.97
2022-03-25 17:00:00+00:00,1.09878,1.09932,1.09842,1.09906,4553.74
2022-03-25 18:00:00+00:00,1.09905,1.09966,1.09833,1.09867,3968.18
2022-03-25 19:00:00+00:00,1.09868,1.09903,1.09821,1.09832,2973.87
2022-03-25 20:00:00+00:00,1.09833,1.0986,1.09797,1.09805,2397.7525
2022-03-27 21:00:00+00:00,1.09845,1.09869,1.09802,1.09838,465.16
2022-03-27 22:00:00+00:00,1.09837,1.09843,1.09793,1.09811,4868.51
2022-03-27 23:00:00+00:00,1.09809,1.09842,1.09772,1.09812,6468.39
2022-03-28 00:00:00+00:00,1.09814,1.09844,1.09672,1.09706,8279.73
2022-03-28 01:00:00+00:00,1.09705,1.09747,1.09538,1.0954,17141.69
2022-03-28 02:00:00+00:00,1.0954,1.0962,1.0951,1.09553,10767.81
2022-03-28 03:00:00+00:00,1.09556,1.09589,1.09504,1.09554,4713.69
2022-03-28 04:00:00+00:00,1.09554,1.09563,1.09509,1.0954,5613.72
2022-03-28 05:00:00+00:00,1.0954,1.09541,1.09447,1.09511,5278.79
2022-03-28 06:00:00+00:00,1.09511,1.09654,1.09483,1.09552,7856.96
2022-03-28 07:00:00+00:00,1.09552,1.09608,1.09474,1.09514,11095.68
2022-03-28 08:00:00+00:00,1.09516,1.09993,1.09446,1.09908,20018.96
2022-03-28 09:00:00+00:00,1.09905,1.09913,1.097,1.09793,16835.7
2022-03-28 10:00:00+00:00,1.09793,1.09904,1.09743,1.09883,13235.03
2022-03-28 11:00:00+00:00,1.09884,1.09932,1.09591,1.09636,11852.2
2022-03-28 12:00:00+00:00,1.09634,1.09701,1.0951,1.09564,15249.77
2022-03-28 13:00:00+00:00,1.09563,1.09724,1.09465,1.09685,16414.55
2022-03-28 14:00:00+00:00,1.09686,1.09786,1.09639,1.09697,8980.8
2022-03-28 15:00:00+00:00,1.09696,1.09763,1.0966,1.09761,6466.34
2022-03-28 16:00:00+00:00,1.0976,1.09995,1.0974,1.09939,4928.65
2022-03-28 17:00:00+00:00,1.09939,1.09992,1.0983,1.0983,4120.71
2022-03-28 18:00:00+00:00,1.0983,1.09905,1.09772,1.09899,2598.77
2022-03-28 19:00:00+00:00,1.09901,1.09901,1.09745,1.09874,3004.85
2022-03-28 20:00:00+00:00,1.09876,1.09888,1.09838,1.09838,1623.96
2022-03-28 21:00:00+00:00,1.09838,1.09865,1.09783,1.09852,519.95
2022-03-28 22:00:00+00:00,1.09851,1.09941,1.09846,1.09882,3844.68
2022-03-28 23:00:00+00:00,1.09883,1.09978,1.0988,1.09911,5610.03
2022-03-29 00:00:00+00:00,1.09911,1.0997,1.0969,1.09736,15694.12
2022-03-29 01:00:00+00:00,1.09736,1.09948,1.09731,1.0992,13898.87
2022-03-29 02:00:00+00:00,1.09919,1.09948,1.09872,1.0992,6796.25
2022-03-29 03:00:00+00:00,1.09919,1.09938,1.09843,1.09926,9760.02
2022-03-29 04:00:00+00:00,1.09926,1.09972,1.0985,1.09851,7211.4
2022-03-29 05:00:00+00:00,1.09853,1.09881,1.09791,1.09827,10506.8
2022-03-29 06:00:00+00:00,1.09827,1.1009,1.09825,1.10033,10279.22
2022-03-29 07:00:00+00:00,1.10034,1.1018,1.09975,1.09999,10623.04
2022-03-29 08:00:00+00:00,1.09999,1.10053,1.0979,1.09848,9657.9
2022-03-29 09:00:00+00:00,1.09847,1.10458,1.09749,1.10373,21762.07
2022-03-29 10:00:00+00:00,1.10372,1.10577,1.10347,1.10472,10013.61
2022-03-29 11:00:00+00:00,1.10472,1.11025,1.10317,1.10844,25693.26
2022-03-29 12:00:00+00:00,1.10846,1.1129,1.10789,1.11127,31464.86
2022-03-29 13:00:00+00:00,1.11128,1.1137,1.10973,1.11298,19843.87
2022-03-29 14:00:00+00:00,1.11297,1.11321,1.10904,1.10995,21183.02
2022-03-29 15:00:00+00:00,1.10997,1.1117,1.10981,1.11065,12112.97
2022-03-29 16:00:00+00:00,1.11067,1.11068,1.10788,1.10788,6109.64
2022-03-29 17:00:00+00:00,1.10806,1.10827,1.10716,1.10773,5325.15
2022-03-29 18:00:00+00:00,1.10773,1.10909,1.10734,1.10891,5135.27
2022-03-29 19:00:00+00:00,1.1089,1.10941,1.10832,1.10883,5179.7
2022-03-29 20:00:00+00:00,1.10883,1.10883,1.10836,1.10855,1959.92
2022-03-29 21:00:00+00:00,1.10855,1.10889,1.10782,1.10864,1617.1736
2022-03-29 22:00:00+00:00,1.10862,1.10991,1.10857,1.10918,5881.525
2022-03-29 23:00:00+00:00,1.10918,1.10945,1.10901,1.10909,4249.72
2022-03-30 00:00:00+00:00,1.1091,1.10979,1.10878,1.10974,17638.5
2022-03-30 01:00:00+00:00,1.10973,1.111,1.1097,1.11043,19713.68
2022-03-30 02:00:00+00:00,1.11042,1.1116,1.11012,1.11124,12437.51
2022-03-30 03:00:00+00:00,1.11125,1.11204,1.1109,1.11149,16006.82
2022-03-30 04:00:00+00:00,1.1115,1.11212,1.11094,1.11104,12763.65
2022-03-30 05:00:00+00:00,1.11104,1.11131,1.11074,1.11128,13644.25
2022-03-30 06:00:00+00:00,1.11128,1.11208,1.11054,1.11119,24971.02
2022-03-30 07:00:00+00:00,1.11121,1.11345,1.11121,1.11281,30029.94
2022-03-30 08:00:00+00:00,1.11281,1.11565,1.11141,1.11561,28273.2
2022-03-30 09:00:00+00:00,1.1156,1.11615,1.11433,1.11461,13215.76
2022-03-30 10:00:00+00:00,1.11462,1.11463,1.11162,1.1129,14553.64
2022-03-30 11:00:00+00:00,1.11292,1.11477,1.11257,1.11389,7752.29
2022-03-30 12:00:00+00:00,1.11387,1.114,1.11118,1.11249,11126.87
2022-03-30 13:00:00+00:00,1.1125,1.11656,1.11195,1.11639,11198.08
2022-03-30 14:00:00+00:00,1.1164,1.1171,1.11506,1.11626,10138.14
2022-03-30 15:00:00+00:00,1.11626,1.11686,1.11554,1.11629,8310.06
2022-03-30 16:00:00+00:00,1.11628,1.11655,1.11521,1.11572,4793.95
2022-03-30 17:00:00+00:00,1.11571,1.11572,1.11482,1.11482,4007.99
2022-03-30 18:00:00+00:00,1.11482,1.11623,1.11477,1.11608,2948.76
2022-03-30 19:00:00+00:00,1.1161,1.11624,1.11514,1.11519,2653.66
2022-03-30 20:00:00+00:00,1.11518,1.116,1.11518,1.11582,1110.32
2022-03-30 21:00:00+00:00,1.11578,1.11607,1.11566,1.11574,414.97
2022-03-30 22:00:00+00:00,1.11573,1.11647,1.11568,1.11585,3638.38
2022-03-30 23:00:00+00:00,1.11585,1.11617,1.11577,1.11613,4234.72
2022-03-31 00:00:00+00:00,1.11611,1.11748,1.1156,1.11738,18923.19
2022-03-31 01:00:00+00:00,1.1174,1.11848,1.1171,1.1176,10986.19
2022-03-31 02:00:00+00:00,1.1176,1.1176,1.11659,1.11664,6456.26
2022-03-31 03:00:00+00:00,1.11664,1.11693,1.11615,1.1164,5235.87
2022-03-31 04:00:00+00:00,1.1164,1.11641,1.11575,1.11605,3435.78
2022-03-31 05:00:00+00:00,1.11605,1.11677,1.11573,1.11657,4900.53
2022-03-31 06:00:00+00:00,1.11661,1.11729,1.11514,1.11686,10695.55
2022-03-31 07:00:00+00:00,1.11687,1.11756,1.11499,1.11505,8031.67
2022-03-31 08:00:00+00:00,1.11502,1.11515,1.11127,1.11294,9501.62
2022-03-31 09:00:00+00:00,1.11293,1.11317,1.1106,1.11115,11352.71
2022-03-31 10:00:00+00:00,1.11116,1.11153,1.1088,1.10935,9731.5
2022-03-31 11:00:00+00:00,1.10934,1.11085,1.10924,1.11027,6415.4
2022-03-31 12:00:00+00:00,1.11026,1.11131,1.10942,1.1102,7207.87
2022-03-31 13:00:00+00:00,1.11021,1.11071,1.10682,1.10927,15159.17
2022-03-31 14:00:00+00:00,1.10925,1.11327,1.10708,1.11194,16844.78
2022-03-31 15:00:00+00:00,1.11192,1.11317,1.10926,1.10926,12034.01
2022-03-31 16:00:00+00:00,1.10927,1.10937,1.10759,1.10816,4997.43
2022-03-31 17:00:00+00:00,1.10817,1.10935,1.10791,1.10812,4045.27
2022-03-31 18:00:00+00:00,1.10813,1.10813,1.10639,1.10697,3413.48
2022-03-31 19:00:00+00:00,1.10696,1.10753,1.10608,1.1064,4275.36
2022-03-31 20:00:00+00:00,1.1064,1.1072,1.10639,1.10662,1974.2
2022-03-31 21:00:00+00:00,1.1066,1.10674,1.1064,1.10669,483.17
2022-03-31 22:00:00+00:00,1.10669,1.1076,1.10661,1.10731,6211.15
2022-03-31 23:00:00+00:00,1.10731,1.10742,1.10672,1.10726,4377.5
2022-04-01 00:00:00+00:00,1.10727,1.10745,1.10595,1.10672,10626.61
2022-04-01 01:00:00+00:00,1.10673,1.1073,1.10632,1.10718,6931.01
2022-04-01 02:00:00+00:00,1.10717,1.10726,1.10627,1.10644,4654.85
2022-04-01 03:00:00+00:00,1.10646,1.10686,1.10613,1.10652,4860.93
2022-04-01 04:00:00+00:00,1.10652,1.10682,1.10627,1.10637,5140.95
2022-04-01 05:00:00+00:00,1.10638,1.10742,1.10635,1.10679,4605.23
2022-04-01 06:00:00+00:00,1.10678,1.10757,1.10522,1.10739,10284.4
2022-04-01 07:00:00+00:00,1.10736,1.10754,1.10428,1.10524,24419.3
2022-04-01 08:00:00+00:00,1.10524,1.10741,1.10483,1.10605,16256.38
2022-04-01 09:00:00+00:00,1.10605,1.10605,1.10414,1.10558,17176.38
2022-04-01 10:00:00+00:00,1.10556,1.10672,1.10476,1.1067,9332.27
2022-04-01 11:00:00+00:00,1.10673,1.10677,1.10481,1.10483,10269.12
2022-04-01 12:00:00+00:00,1.10484,1.10591,1.10365,1.10438,16824.48
2022-04-01 13:00:00+00:00,1.10438,1.10536,1.10385,1.10445,9122.13
2022-04-01 14:00:00+00:00,1.10444,1.10498,1.10279,1.10372,8656.82
2022-04-01 15:00:00+00:00,1.10372,1.10446,1.10296,1.1044,6391.76
2022-04-01 16:00:00+00:00,1.10441,1.1049,1.10389,1.10402,4711.43
2022-04-01 17:00:00+00:00,1.10402,1.10425,1.10325,1.10394,3852.96
2022-04-01 18:00:00+00:00,1.10394,1.10478,1.10385,1.1039,4145.04
2022-04-01 19:00:00+00:00,1.1039,1.10477,1.1039,1.10477,2506.6
2022-04-01 20:00:00+00:00,1.10475,1.10524,1.10427,1.10427,4720.87
2022-04-03 21:00:00+00:00,1.10301,1.10425,1.10301,1.10388,384.415
2022-04-03 22:00:00+00:00,1.1039,1.1044,1.10379,1.10431,1539.524
2022-04-03 23:00:00+00:00,1.10431,1.10456,1.10408,1.10454,1453.18
2022-04-04 00:00:00+00:00,1.10458,1.10536,1.10445,1.1049,3626.18
2022-04-04 01:00:00+00:00,1.1049,1.10544,1.10433,1.1049,2598.01
2022-04-04 02:00:00+00:00,1.10488,1.10514,1.10466,1.10488,1664.77
2022-04-04 03:00:00+00:00,1.10487,1.10531,1.10471,1.10478,1603.78
2022-04-04 04:00:00+00:00,1.10477,1.10493,1.10459,1.10478,1361.89
2022-04-04 05:00:00+00:00,1.10478,1.10519,1.10465,1.10513,1673.92
2022-04-04 06:00:00+00:00,1.10509,1.10539,1.10361,1.10392,4792.23
2022-04-04 07:00:00+00:00,1.10394,1.10426,1.10273,1.10313,7214.61
2022-04-04 08:00:00+00:00,1.10313,1.10383,1.10192,1.10222,8531.69
2022-04-04 09:00:00+00:00,1.10223,1.1032,1.10091,1.10097,6351.99
2022-04-04 10:00:00+00:00,1.10098,1.10139,1.10007,1.10011,4526.81
2022-04-04 11:00:00+00:00,1.1001,1.10084,1.0996,1.09966,5856.56
2022-04-04 12:00:00+00:00,1.09967,1.1009,1.09958,1.09991,6543.87
2022-04-04 13:00:00+00:00,1.09992,1.10028,1.09813,1.09925,5736.25
2022-04-04 14:00:00+00:00,1.09923,1.09983,1.09791,1.09946,8420.98
2022-04-04 15:00:00+00:00,1.09943,1.10012,1.09905,1.09929,4470.95
2022-04-04 16:00:00+00:00,1.09926,1.09927,1.09741,1.09748,3887.32
2022-04-04 17:00:00+00:00,1.09748,1.0977,1.09628,1.09637,3476.56
2022-04-04 18:00:00+00:00,1.09637,1.09725,1.09603,1.09711,2597.93
2022-04-04 19:00:00+00:00,1.09711,1.09752,1.09691,1.09696,2008.9
2022-04-04 20:00:00+00:00,1.09697,1.09742,1.09686,1.09696,1649.17
2022-04-04 21:00:00+00:00,1.09689,1.09748,1.09686,1.09727,417.38
2022-04-04 22:00:00+00:00,1.09728,1.09748,1.0971,1.09724,1384.7456
2022-04-04 23:00:00+00:00,1.09727,1.09761,1.0971,1.09749,787.55
2022-04-05 00:00:00+00:00,1.09748,1.09797,1.09702,1.09758,3093.13
2022-04-05 01:00:00+00:00,1.0976,1.09767,1.09673,1.09681,2020.05
2022-04-05 02:00:00+00:00,1.09682,1.09729,1.09653,1.09691,1237.98
2022-04-05 03:00:00+00:00,1.0969,1.09723,1.0968,1.09723,963.45
2022-04-05 04:00:00+00:00,1.09722,1.09723,1.0962,1.09641,3381.67
2022-04-05 05:00:00+00:00,1.09644,1.09721,1.09622,1.09687,2653.55
2022-04-05 06:00:00+00:00,1.09687,1.09806,1.09639,1.09755,5032.78
2022-04-05 07:00:00+00:00,1.09758,1.09886,1.09713,1.09815,7796.83
2022-04-05 08:00:00+00:00,1.09818,1.09849,1.09619,1.09678,5276.36
2022-04-05 09:00:00+00:00,1.09677,1.09853,1.09668,1.09782,4308.81
2022-04-05 10:00:00+00:00,1.09781,1.09781,1.09564,1.09696,4899.39
2022-04-05 11:00:00+00:00,1.09695,1.09773,1.09627,1.09672,4411.77
2022-04-05 12:00:00+00:00,1.09676,1.09716,1.09561,1.09639,4376.54
2022-04-05 13:00:00+00:00,1.09642,1.09756,1.09587,1.09692,4924.92
2022-04-05 14:00:00+00:00,1.09694,1.09723,1.09311,1.0938,13024.87
2022-04-05 15:00:00+00:00,1.09381,1.09415,1.09191,1.09205,5516.8
2022-04-05 16:00:00+00:00,1.09206,1.09231,1.09122,1.09141,3334.94
2022-04-05 17:00:00+00:00,1.09141,1.0921,1.0911,1.09131,1978.17
2022-04-05 18:00:00+00:00,1.0913,1.09151,1.09029,1.09044,1868.64
2022-04-05 19:00:00+00:00,1.09042,1.09053,1.09,1.09037,1581.68
2022-04-05 20:00:00+00:00,1.09037,1.09062,1.09026,1.09033,850.32
2022-04-05 21:00:00+00:00,1.09033,1.09061,1.09033,1.09056,570.0
2022-04-05 22:00:00+00:00,1.09057,1.0908,1.09047,1.09072,1121.51
2022-04-05 23:00:00+00:00,1.0907,1.09081,1.09047,1.09058,653.43
2022-04-06 00:00:00+00:00,1.09058,1.09061,1.0894,1.08942,2851.98
2022-04-06 01:00:00+00:00,1.08942,1.0896,1.08906,1.08915,3717.66
2022-04-06 02:00:00+00:00,1.08916,1.09032,1.08909,1.08964,2854.43
2022-04-06 03:00:00+00:00,1.08963,1.09027,1.08956,1.09003,2115.27
2022-04-06 04:00:00+00:00,1.09002,1.09014,1.08931,1.08967,1651.04
2022-04-06 05:00:00+00:00,1.08966,1.09004,1.08833,1.08837,2175.05
2022-04-06 06:00:00+00:00,1.08835,1.08882,1.08745,1.0888,5518.88
2022-04-06 07:00:00+00:00,1.08881,1.09019,1.08836,1.08952,7817.25
2022-04-06 08:00:00+00:00,1.08951,1.09271,1.08912,1.09232,8058.79
2022-04-06 09:00:00+00:00,1.0923,1.09255,1.09069,1.09127,6079.25
2022-04-06 10:00:00+00:00,1.09126,1.09137,1.08994,1.0912,4965.79
2022-04-06 11:00:00+00:00,1.09117,1.09186,1.09045,1.09166,4808.5
2022-04-06 12:00:00+00:00,1.09172,1.09379,1.09172,1.09331,6590.67
2022-04-06 13:00:00+00:00,1.09332,1.09372,1.09126,1.09135,5252.66
2022-04-06 14:00:00+00:00,1.09135,1.09237,1.09055,1.09196,6101.87
2022-04-06 15:00:00+00:00,1.09193,1.09225,1.09027,1.09103,5930.02
2022-04-06 16:00:00+00:00,1.09101,1.09154,1.09037,1.0908,5718.43
2022-04-06 17:00:00+00:00,1.09079,1.09105,1.08995,1.09001,6503.09
2022-04-06 18:00:00+00:00,1.09,1.09288,1.08787,1.08992,27738.63
2022-04-06 19:00:00+00:00,1.08992,1.09063,1.08916,1.09003,5474.53
2022-04-06 20:00:00+00:00,1.09003,1.09018,1.08926,1.08945,2745.12
2022-04-06 21:00:00+00:00,1.08945,1.08986,1.08945,1.08976,1355.05
2022-04-06 22:00:00+00:00,1.08974,1.08994,1.08945,1.08957,2807.48
2022-04-06 23:00:00+00:00,1.08957,1.08995,1.08951,1.08975,3138.85
2022-04-07 00:00:00+00:00,1.08975,1.09121,1.08966,1.09119,10711.3
2022-04-07 01:00:00+00:00,1.09119,1.09126,1.09042,1.09104,9506.14
2022-04-07 02:00:00+00:00,1.09102,1.09115,1.09046,1.09115,4558.33
2022-04-07 03:00:00+00:00,1.09115,1.09122,1.09052,1.0907,4702.56
2022-04-07 04:00:00+00:00,1.09071,1.09159,1.0906,1.09142,3800.99
2022-04-07 05:00:00+00:00,1.09141,1.09202,1.09096,1.09187,6548.74
2022-04-07 06:00:00+00:00,1.09186,1.09341,1.09125,1.0917,9278.78
2022-04-07 07:00:00+00:00,1.09172,1.09188,1.08946,1.08978,10952.48
2022-04-07 08:00:00+00:00,1.08979,1.09006,1.08754,1.08778,8987.16
2022-04-07 09:00:00+00:00,1.08777,1.08973,1.08644,1.08919,10352.28
2022-04-07 10:00:00+00:00,1.08921,1.08985,1.08867,1.08939,6031.34
2022-04-07 11:00:00+00:00,1.0894,1.09216,1.08907,1.0911,25828.99
2022-04-07 12:00:00+00:00,1.0911,1.09267,1.09095,1.09134,10112.41
2022-04-07 13:00:00+00:00,1.09137,1.09383,1.0907,1.09142,10314.59
2022-04-07 14:00:00+00:00,1.09143,1.09236,1.0898,1.09111,14875.5
2022-04-07 15:00:00+00:00,1.09111,1.09152,1.08953,1.08984,9762.39
2022-04-07 16:00:00+00:00,1.08984,1.09,1.08764,1.08771,6104.03
2022-04-07 17:00:00+00:00,1.0877,1.08921,1.08767,1.08832,4628.98
2022-04-07 18:00:00+00:00,1.08831,1.08884,1.08738,1.08799,4915.63
2022-04-07 19:00:00+00:00,1.08799,1.08821,1.08676,1.08722,4052.03
2022-04-07 20:00:00+00:00,1.0872,1.08817,1.08698,1.08769,2310.8
2022-04-07 21:00:00+00:00,1.08768,1.08815,1.08768,1.08789,407.948
2022-04-07 22:00:00+00:00,1.08789,1.08821,1.08722,1.08749,2817.52
2022-04-07 23:00:00+00:00,1.08752,1.08753,1.08602,1.0864,2024.51
2022-04-08 00:00:00+00:00,1.08638,1.08717,1.08576,1.08619,5024.68
2022-04-08 01:00:00+00:00,1.08619,1.08695,1.08587,1.08656,3834.54
2022-04-08 02:00:00+00:00,1.08658,1.08681,1.08568,1.08588,2610.18
2022-04-08 03:00:00+00:00,1.08587,1.08646,1.08565,1.08638,1103.29
2022-04-08 04:00:00+00:00,1.08637,1.08637,1.08547,1.08547,1290.45
2022-04-08 05:00:00+00:00,1.08552,1.08678,1.08551,1.08677,2530.01
2022-04-08 06:00:00+00:00,1.08676,1.0869,1.08584,1.08617,4236.14
2022-04-08 07:00:00+00:00,1.08615,1.08676,1.0848,1.08672,6940.39
2022-04-08 08:00:00+00:00,1.08671,1.0879,1.08605,1.08666,11418.57
2022-04-08 09:00:00+00:00,1.08665,1.08793,1.08642,1.0869,6729.85
2022-04-08 10:00:00+00:00,1.08687,1.08917,1.08631,1.08861,8778.76
2022-04-08 11:00:00+00:00,1.08861,1.0888,1.08589,1.08634,6805.61
2022-04-08 12:00:00+00:00,1.08633,1.08662,1.085,1.08529,6969.56
2022-04-08 13:00:00+00:00,1.08529,1.08577,1.08364,1.08399,11584.37
2022-04-08 14:00:00+00:00,1.08397,1.08806,1.08389,1.08726,8841.87
2022-04-08 15:00:00+00:00,1.08725,1.08815,1.08699,1.0874,6999.93
2022-04-08 16:00:00+00:00,1.08738,1.08766,1.08677,1.08721,3090.62
2022-04-08 17:00:00+00:00,1.08727,1.08754,1.0865,1.08718,4166.12
2022-04-08 18:00:00+00:00,1.08718,1.08851,1.08697,1.08834,5458.93
2022-04-08 19:00:00+00:00,1.08838,1.08848,1.0875,1.0878,4096.27
2022-04-08 20:00:00+00:00,1.08781,1.08788,1.0872,1.08744,2430.51
2022-04-10 21:00:00+00:00,1.09202,1.09202,1.09013,1.09084,562.0898
2022-04-10 22:00:00+00:00,1.09087,1.09138,1.08858,1.08915,7400.434
2022-04-10 23:00:00+00:00,1.08916,1.08937,1.08841,1.08841,2521.47
2022-04-11 00:00:00+00:00,1.08842,1.08924,1.08801,1.08878,3171.62
2022-04-11 01:00:00+00:00,1.08879,1.08946,1.0885,1.08903,3463.25
2022-04-11 02:00:00+00:00,1.08903,1.08908,1.0875,1.08764,3082.32
2022-04-11 03:00:00+00:00,1.08764,1.08865,1.08761,1.08831,2191.27
2022-04-11 04:00:00+00:00,1.08833,1.08875,1.08798,1.08849,1601.91
2022-04-11 05:00:00+00:00,1.0885,1.08929,1.0881,1.08925,2584.81
2022-04-11 06:00:00+00:00,1.08925,1.08929,1.08739,1.08821,6329.66
2022-04-11 07:00:00+00:00,1.08824,1.09135,1.08777,1.09098,9978.58
2022-04-11 08:00:00+00:00,1.09096,1.09193,1.09035,1.0907,10663.83
2022-04-11 09:00:00+00:00,1.0907,1.09281,1.09037,1.09251,7000.99
2022-04-11 10:00:00+00:00,1.09252,1.09332,1.09048,1.09124,9092.49
2022-04-11 11:00:00+00:00,1.09123,1.09135,1.08978,1.09009,7416.62
2022-04-11 12:00:00+00:00,1.0901,1.09059,1.08922,1.09051,7640.64
2022-04-11 13:00:00+00:00,1.09051,1.09058,1.08791,1.08811,8977.64
2022-04-11 14:00:00+00:00,1.0881,1.08983,1.08777,1.08957,8262.78
2022-04-11 15:00:00+00:00,1.08956,1.08995,1.08735,1.08756,7391.08
2022-04-11 16:00:00+00:00,1.08755,1.08848,1.08727,1.08777,3864.25
2022-04-11 17:00:00+00:00,1.08777,1.08886,1.08774,1.08824,5663.72
2022-04-11 18:00:00+00:00,1.08824,1.08945,1.08805,1.08898,6179.53
2022-04-11 19:00:00+00:00,1.089,1.08907,1.08816,1.08842,5656.72
2022-04-11 20:00:00+00:00,1.0884,1.08851,1.088,1.08829,1923.4
2022-04-11 21:00:00+00:00,1.08829,1.08849,1.08814,1.08832,1735.661
2022-04-11 22:00:00+00:00,1.08833,1.08859,1.08798,1.08803,4089.71
2022-04-11 23:00:00+00:00,1.08805,1.08855,1.08766,1.08769,5243.12
2022-04-12 00:00:00+00:00,1.08769,1.08873,1.08709,1.08744,10255.08
2022-04-12 01:00:00+00:00,1.08744,1.08745,1.08665,1.08708,7348.27
2022-04-12 02:00:00+00:00,1.08708,1.08748,1.08666,1.08712,8112.0
2022-04-12 03:00:00+00:00,1.08713,1.08766,1.0871,1.08745,5280.8
2022-04-12 04:00:00+00:00,1.08746,1.0883,1.08746,1.08792,5342.03
2022-04-12 05:00:00+00:00,1.08792,1.08818,1.08699,1.08704,9680.02
2022-04-12 06:00:00+00:00,1.08703,1.08722,1.08599,1.08603,11932.53
2022-04-12 07:00:00+00:00,1.08602,1.08727,1.08533,1.08706,14137.3
2022-04-12 08:00:00+00:00,1.08708,1.08713,1.08552,1.08619,9827.1
2022-04-12 09:00:00+00:00,1.08619,1.08737,1.08597,1.08735,7954.19
2022-04-12 10:00:00+00:00,1.08735,1.08738,1.08654,1.08668,6811.37
2022-04-12 11:00:00+00:00,1.0867,1.08684,1.08545,1.08623,10463.59
2022-04-12 12:00:00+00:00,1.08624,1.09036,1.08507,1.08958,22943.35
2022-04-12 13:00:00+00:00,1.08956,1.09032,1.08687,1.087,22662.72
2022-04-12 14:00:00+00:00,1.087,1.08883,1.08699,1.08726,18717.57
2022-04-12 15:00:00+00:00,1.08726,1.08751,1.08513,1.08525,14583.82
2022-04-12 16:00:00+00:00,1.08526,1.08649,1.08321,1.08416,15401.74
2022-04-12 17:00:00+00:00,1.08412,1.08446,1.08276,1.08285,11640.13
2022-04-12 18:00:00+00:00,1.08286,1.08319,1.08211,1.08276,4733.3
2022-04-12 19:00:00+00:00,1.08276,1.08336,1.08276,1.08306,3816.24
2022-04-12 20:00:00+00:00,1.08305,1.08311,1.08253,1.08262,1607.76
2022-04-12 21:00:00+00:00,1.0826,1.08292,1.08256,1.08275,890.05
2022-04-12 22:00:00+00:00,1.08275,1.08313,1.0826,1.08282,5515.62
2022-04-12 23:00:00+00:00,1.08281,1.08286,1.08232,1.0826,3004.97
2022-04-13 00:00:00+00:00,1.08259,1.08292,1.08113,1.08156,8799.62
2022-04-13 01:00:00+00:00,1.08158,1.08307,1.08143,1.08298,9825.22
2022-04-13 02:00:00+00:00,1.08297,1.08385,1.0828,1.08349,12094.19
2022-04-13 03:00:00+00:00,1.08349,1.08408,1.08328,1.08371,8076.38
2022-04-13 04:00:00+00:00,1.08371,1.08387,1.08292,1.08332,7396.27
2022-04-13 05:00:00+00:00,1.08333,1.08439,1.08293,1.08434,8502.43
2022-04-13 06:00:00+00:00,1.08434,1.08447,1.08212,1.08217,15431.85
2022-04-13 07:00:00+00:00,1.08218,1.08399,1.0815,1.0838,12292.44
2022-04-13 08:00:00+00:00,1.0838,1.08389,1.0827,1.08368,10013.38
2022-04-13 09:00:00+00:00,1.08368,1.08368,1.08251,1.08348,8241.87
2022-04-13 10:00:00+00:00,1.08348,1.08353,1.08232,1.08268,6756.65
2022-04-13 11:00:00+00:00,1.08267,1.08477,1.08258,1.08306,10978.68
2022-04-13 12:00:00+00:00,1.0831,1.08347,1.0815,1.0818,16900.26
2022-04-13 13:00:00+00:00,1.08179,1.08272,1.08088,1.08168,12702.78
2022-04-13 14:00:00+00:00,1.08169,1.08486,1.08145,1.08474,11568.0
2022-04-13 15:00:00+00:00,1.08473,1.08732,1.08451,1.08717,10061.06
2022-04-13 16:00:00+00:00,1.08716,1.08942,1.08716,1.08818,13717.93
2022-04-13 17:00:00+00:00,1.08819,1.08859,1.08734,1.08748,9283.56
2022-04-13 18:00:00+00:00,1.08747,1.08871,1.08716,1.08856,7070.22
2022-04-13 19:00:00+00:00,1.08855,1.08906,1.08825,1.08829,6204.2
2022-04-13 20:00:00+00:00,1.08828,1.08928,1.08828,1.08901,2350.27
2022-04-13 21:00:00+00:00,1.08901,1.08924,1.08763,1.08888,1560.3008
2022-04-13 22:00:00+00:00,1.08886,1.08927,1.08867,1.08894,5266.83
2022-04-13 23:00:00+00:00,1.08896,1.08973,1.08893,1.0895,4654.92
2022-04-14 00:00:00+00:00,1.08951,1.08998,1.08826,1.08847,11121.4
2022-04-14 01:00:00+00:00,1.08847,1.09088,1.08827,1.09061,9603.06
2022-04-14 02:00:00+00:00,1.0906,1.09081,1.09017,1.09019,7237.3
2022-04-14 03:00:00+00:00,1.09019,1.09093,1.09019,1.0907,6447.24
2022-04-14 04:00:00+00:00,1.0907,1.09128,1.09034,1.09121,3924.29
2022-04-14 05:00:00+00:00,1.09122,1.0918,1.09093,1.091,6395.5
2022-04-14 06:00:00+00:00,1.09102,1.09233,1.09099,1.09181,9514.27
2022-04-14 07:00:00+00:00,1.09183,1.09195,1.09034,1.09082,14377.65
2022-04-14 08:00:00+00:00,1.09081,1.09123,1.0903,1.0908,8388.87
2022-04-14 09:00:00+00:00,1.09078,1.09176,1.09016,1.09136,6470.95
